id,loan_amnt,term,int_rate,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,acc_now_delinq,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,pub_rec_bankruptcies
59842,15000, 36 months,9.71%,B,johnstone supply,10+ years,MORTGAGE,42000,Verified,Fully Paid,credit_card,336xx,FL,16.32,0,0,1,0,21252,0,0,0,2,2,1
59843,20375, 36 months,13.05%,B,Ohio Department of Transpotation,10+ years,MORTGAGE,46000,Verified,Fully Paid,debt_consolidation,434xx,OH,31.33,0,0,0,0,7633,0,0,0,5,6,0
59844,10000, 60 months,22.20%,E,Lansing Board of Water and Light,10+ years,MORTGAGE,70740,Verified,Fully Paid,debt_consolidation,488xx,MI,13.08,1,1,1,0,32288,0,0,0,1,1,1
59845,11000, 36 months,14.33%,C,Gates corp,10+ years,MORTGAGE,100000,Not Verified,Fully Paid,debt_consolidation,802xx,CO,11.98,0,1,0,0,6510,0,0,0,7,7,0
59846,8725, 36 months,12.35%,B,,n/a,MORTGAGE,32300,Verified,Fully Paid,debt_consolidation,275xx,NC,28.42,0,0,0,0,2174,0,0,0,3,3,0
59847,12000, 36 months,13.68%,C,,3 years,RENT,100000,Source Verified,Fully Paid,debt_consolidation,954xx,CA,18.01,1,1,0,0,4371,0,0,0,5,6,0
59848,10800, 36 months,12.35%,B,Eastern Washington University,8 years,MORTGAGE,120000,Not Verified,Fully Paid,debt_consolidation,992xx,WA,18.35,0,3,0,0,35102,0,0,0,1,1,0
59849,20000, 36 months,6.03%,A,tmmc,10+ years,MORTGAGE,70000,Verified,Fully Paid,debt_consolidation,902xx,CA,12.41,0,0,0,0,53846,0,0,0,3,3,0
59850,4200, 36 months,20.31%,D,Cracker Barrel Old Country Store,2 years,MORTGAGE,50000,Not Verified,Fully Paid,other,488xx,MI,16.54,0,1,0,0,1972,0,0,0,6,6,0
59851,19975, 36 months,9.71%,B,Costar / LoopNet,2 years,RENT,90000,Not Verified,Charged Off,debt_consolidation,941xx,CA,5.47,0,0,0,0,2042,0,0,0,2,3,0
59852,16000, 60 months,22.20%,E,Bullock county Board of Education,10+ years,OWN,50000,Verified,Fully Paid,other,360xx,AL,20.5,0,2,0,0,18082,0,0,0,3,3,0
59853,9925, 36 months,12.35%,B,Lowe's Home Improvement,6 years,RENT,29000,Not Verified,Fully Paid,credit_card,610xx,IL,27.77,0,0,0,0,3342,0,0,0,4,6,0
59854,5400, 36 months,9.71%,B,Extron Electronics,10+ years,RENT,106000,Source Verified,Charged Off,debt_consolidation,928xx,CA,14.28,0,0,0,0,6591,0,0,4,2,3,0
59855,2000, 36 months,22.20%,E,WalMart,10+ years,RENT,30000,Not Verified,Charged Off,other,337xx,FL,27.32,0,0,0,0,4677,0,0,0,0,0,0
59856,13000, 60 months,14.33%,C,tnemec inc,10+ years,MORTGAGE,61000,Verified,Fully Paid,credit_card,641xx,MO,19.36,0,2,0,0,14947,0,0,0,5,7,0
59857,5600, 36 months,13.68%,C,concord eye care pc,9 years,RENT,34000,Verified,Fully Paid,debt_consolidation,033xx,NH,31.52,0,0,1,0,6438,0,0,0,2,2,1
59858,9250, 36 months,15.22%,C,Whole Foods Market,8 years,RENT,28500,Not Verified,Fully Paid,credit_card,972xx,OR,15.12,0,0,0,0,1718,0,0,0,2,4,0
59859,10000, 60 months,15.88%,C,Gulfstream,1 year,MORTGAGE,83000,Verified,Fully Paid,debt_consolidation,299xx,SC,9.54,2,0,0,0,36289,0,0,2,3,3,0
59860,5000, 36 months,13.05%,B,Ray Skillman,10+ years,MORTGAGE,58000,Not Verified,Fully Paid,debt_consolidation,461xx,IN,20.77,0,1,0,0,13224,0,0,0,6,7,0
59861,18000, 36 months,8.90%,A,,3 years,RENT,80000,Verified,Fully Paid,debt_consolidation,029xx,RI,12.51,0,1,0,0,20150,0,0,0,4,4,0
59862,8400, 36 months,6.62%,A,Walt Disney World Co,10+ years,MORTGAGE,55000,Not Verified,Fully Paid,debt_consolidation,328xx,FL,12.68,0,0,0,0,37620,0,0,1,1,2,0
59863,35000, 60 months,20.80%,E,AlliedBarton,10+ years,MORTGAGE,220000,Verified,Fully Paid,credit_card,957xx,CA,8.93,1,2,0,0,86772,0,0,0,2,3,0
59864,33000, 60 months,20.31%,D,Bank of America,7 years,OWN,74000,Verified,Fully Paid,debt_consolidation,957xx,CA,23.92,0,0,0,0,8571,0,0,0,7,11,0
59865,28000, 60 months,21.60%,E,rucci bardaro and falzone pc,8 years,OWN,103000,Verified,Fully Paid,debt_consolidation,015xx,MA,15.34,0,3,0,0,17151,0,0,0,6,7,0
59866,10000, 60 months,21.15%,E,Philadelphia Energy Solutions,5 years,OWN,110000,Source Verified,Charged Off,debt_consolidation,082xx,NJ,6.5,0,1,0,0,2286,0,0,1,3,4,0
59867,20000, 60 months,8.90%,A,Apex Clearing,10+ years,MORTGAGE,185000,Verified,Fully Paid,major_purchase,750xx,TX,3.2,0,0,0,0,30029,0,0,0,5,8,0
59868,8000, 36 months,18.25%,D,Walgreens,6 years,RENT,51000,Not Verified,Fully Paid,credit_card,928xx,CA,23.86,0,2,0,0,2666,0,0,0,4,4,0
59869,20000, 36 months,8.90%,A,Sutter medical center Santa Rosa ,10+ years,MORTGAGE,110000,Verified,Fully Paid,credit_card,954xx,CA,17.11,0,3,0,0,49495,0,0,0,3,3,0
59870,19750, 60 months,21.60%,E,Guardian Industries,10+ years,MORTGAGE,45500,Verified,Fully Paid,credit_card,156xx,PA,10.71,0,1,1,0,16313,0,0,0,4,4,0
59871,21750, 36 months,6.03%,A,Pfizer Inc.,9 years,MORTGAGE,62000,Verified,Fully Paid,debt_consolidation,113xx,NY,5.49,0,0,0,0,18034,0,0,0,4,5,0
59872,22400, 36 months,7.90%,A,Lockheed Martin,9 years,RENT,97500,Verified,Fully Paid,debt_consolidation,804xx,CO,14.28,0,0,0,0,17828,0,0,0,3,4,0
59873,10900, 36 months,11.55%,B,City of Flippin,6 years,MORTGAGE,32000,Not Verified,Fully Paid,credit_card,726xx,AR,23.29,1,1,0,0,2155,0,0,0,4,6,0
59874,28000, 36 months,10.64%,B,Andrews University,10+ years,MORTGAGE,120000,Source Verified,Fully Paid,credit_card,491xx,MI,23.15,1,0,0,0,9304,0,0,1,6,7,0
59875,9000, 36 months,9.71%,B,Volvo Trucks North Ameria,10+ years,MORTGAGE,98000,Verified,Fully Paid,debt_consolidation,240xx,VA,9.87,4,0,0,0,9556,0,0,0,10,12,0
59876,12000, 36 months,11.55%,B,HD Mile High Marketing,1 year,RENT,72000,Not Verified,Fully Paid,credit_card,802xx,CO,21.3,0,1,0,0,6207,0,0,1,2,2,0
59877,12375, 36 months,7.90%,A,City of Anaheim,10+ years,MORTGAGE,93000,Verified,Fully Paid,credit_card,928xx,CA,13.76,1,1,0,0,61598,0,0,0,1,4,0
59878,26500, 60 months,16.78%,C,State of Lousiana,10+ years,MORTGAGE,59900,Verified,Fully Paid,debt_consolidation,714xx,LA,25.94,0,0,0,0,28631,0,0,0,4,4,0
59879,7750, 36 months,12.35%,B,U.S Department of Education,3 years,MORTGAGE,75000,Source Verified,Fully Paid,home_improvement,303xx,GA,10.45,0,2,0,0,49162,0,0,1,2,3,0
59880,22400, 60 months,12.35%,B,Verizon Wireless,1 year,MORTGAGE,104000,Source Verified,Fully Paid,debt_consolidation,530xx,WI,15.28,0,1,0,0,17888,0,0,0,5,11,0
59881,11250, 36 months,10.64%,B,Interal Revenue Service,10+ years,MORTGAGE,46600,Verified,Charged Off,debt_consolidation,452xx,OH,29.21,0,0,0,0,7124,0,0,3,3,5,0
59882,8000, 36 months,15.88%,C,Sit 'n Sleep,< 1 year,RENT,24480,Verified,Fully Paid,credit_card,902xx,CA,34.44,0,1,0,0,2553,0,0,0,7,7,0
59883,21850, 60 months,11.55%,B,,n/a,MORTGAGE,55000,Verified,Fully Paid,debt_consolidation,917xx,CA,19.42,0,0,0,0,5712,0,0,0,3,4,0
59884,2500, 36 months,19.52%,D,Pulaski Heights BBQ,1 year,RENT,21000,Source Verified,Fully Paid,small_business,306xx,GA,19.31,0,0,0,0,2068,0,0,0,5,5,0
59885,10000, 36 months,11.55%,B,Departemnt of Defense Commissary,6 years,MORTGAGE,34384,Verified,Fully Paid,credit_card,322xx,FL,19.05,0,0,1,0,1643,0,0,0,3,3,1
59886,12000, 36 months,6.62%,A,Charleston Area Medical Center,10+ years,MORTGAGE,125000,Not Verified,Fully Paid,credit_card,255xx,WV,11.72,0,0,0,0,15948,0,0,0,2,3,0
59887,24000, 36 months,11.55%,B,Newport Mesa Unified School District,8 years,RENT,95000,Verified,Fully Paid,debt_consolidation,926xx,CA,20.48,0,1,0,0,21800,0,0,0,4,4,0
59888,6625, 36 months,14.33%,C,,n/a,RENT,23000,Verified,Fully Paid,credit_card,770xx,TX,12.57,0,0,0,0,1127,0,0,1,4,5,0
59889,8875, 36 months,22.70%,E,compass group,10+ years,RENT,50000,Not Verified,Fully Paid,other,018xx,MA,5.23,0,2,0,0,639,0,0,2,3,3,0
59890,18750, 60 months,15.88%,C,CDG,4 years,RENT,50000,Verified,Charged Off,debt_consolidation,106xx,NY,20.76,0,1,0,0,1318,0,0,0,4,5,0
59891,12000, 36 months,20.31%,D,Lake Contracting,4 years,RENT,40000,Not Verified,Fully Paid,credit_card,622xx,IL,11.76,0,1,0,0,2215,0,0,0,2,2,0
59892,5000, 36 months,21.60%,E,The Advisory Board Company,2 years,RENT,55000,Not Verified,Fully Paid,credit_card,222xx,VA,26.18,0,1,0,0,6888,0,0,0,1,1,0
59893,14000, 36 months,15.88%,C,Wallick-Hendy,< 1 year,RENT,39500,Not Verified,Fully Paid,debt_consolidation,452xx,OH,12.58,0,0,1,0,3342,0,0,0,3,3,1
59894,8725, 36 months,18.25%,D,southern comfort,10+ years,MORTGAGE,48000,Not Verified,Fully Paid,home_improvement,704xx,LA,25.35,0,3,1,0,9795,0,0,0,2,2,1
59895,8875, 36 months,11.55%,B,wells fargo bank,7 years,MORTGAGE,26000,Not Verified,Fully Paid,debt_consolidation,479xx,IN,16.89,0,0,0,0,14952,0,0,0,1,2,0
59896,10000, 36 months,9.71%,B,,n/a,MORTGAGE,95000,Verified,Fully Paid,debt_consolidation,852xx,AZ,23.36,0,0,0,0,43355,0,0,0,2,3,0
59897,6000, 36 months,11.55%,B,Taylor Waste,6 years,MORTGAGE,46000,Not Verified,Fully Paid,debt_consolidation,863xx,AZ,10.67,0,0,0,0,19488,0,0,0,4,5,0
59898,10000, 36 months,13.68%,C,crawford co clerk's office,10+ years,RENT,40000,Not Verified,Fully Paid,credit_card,624xx,IL,20.31,0,1,0,0,1005,0,0,0,7,7,0
59899,15000, 60 months,15.88%,C,lionbridge,8 years,MORTGAGE,47000,Verified,Fully Paid,debt_consolidation,462xx,IN,24.49,0,0,0,0,4538,0,0,1,3,3,0
59900,9600, 36 months,9.71%,B,Equinox Fitness,< 1 year,RENT,50000,Verified,Charged Off,credit_card,752xx,TX,24.31,0,0,0,0,10508,0,0,0,3,3,0
59901,22800, 36 months,12.35%,B,American Infrastructure,9 years,MORTGAGE,85153,Verified,Fully Paid,debt_consolidation,191xx,PA,18.05,0,0,0,0,45620,0,0,0,0,1,0
59902,3450, 36 months,17.56%,D,Big Lots Stores Inc.,1 year,RENT,11898.5,Verified,Fully Paid,debt_consolidation,140xx,NY,31.16,0,1,0,0,10141,0,0,0,4,4,0
59903,26400, 60 months,25.89%,G,Flynnmeyer company/dba /mcdonalds,8 years,MORTGAGE,90000,Verified,Charged Off,credit_card,104xx,NY,21.64,0,3,0,0,24518,0,0,0,7,7,0
59904,7000, 36 months,9.71%,B,Bisnow Media ,3 years,RENT,80000,Source Verified,Fully Paid,debt_consolidation,112xx,NY,3.69,0,1,0,0,2027,0,0,0,3,7,0
59905,27575, 60 months,13.68%,C,,n/a,MORTGAGE,62000,Verified,Charged Off,debt_consolidation,708xx,LA,23.96,0,0,0,0,22437,0,0,0,5,7,0
59906,9000, 36 months,15.22%,C,General Information Services (GIS),2 years,RENT,68958.5,Not Verified,Fully Paid,debt_consolidation,292xx,SC,8.65,0,0,0,0,2492,0,0,0,2,2,0
59907,10000, 36 months,10.64%,B,Walmart,7 years,MORTGAGE,54000,Not Verified,Fully Paid,credit_card,992xx,WA,16.33,1,0,0,0,18966,0,0,0,5,6,0
59908,21325, 60 months,16.78%,C,Arrowmail Presort,10+ years,RENT,63000,Verified,Fully Paid,credit_card,331xx,FL,10.65,0,0,0,0,2928,0,0,1,3,3,0
59909,6000, 36 months,19.52%,D,Schnader Harrison Segla & Lewis,1 year,RENT,160000,Verified,Fully Paid,other,152xx,PA,8.28,0,0,1,0,10388,0,0,0,4,4,0
59910,20000, 60 months,15.88%,C,NxStaage Medical Inc,6 years,MORTGAGE,130000,Verified,Fully Paid,credit_card,018xx,MA,3.9,0,1,0,0,2215,0,0,0,7,7,0
59911,26375, 60 months,16.78%,C,"VA MEDICAL CTR, JOHNSON CITY, TN",4 years,MORTGAGE,60000,Verified,Fully Paid,debt_consolidation,242xx,VA,22.94,0,0,0,0,12107,0,0,1,5,5,0
59912,10000, 36 months,15.88%,C,Bureau of Land Management,9 years,RENT,68900,Verified,Fully Paid,debt_consolidation,591xx,MT,14.02,0,1,0,0,4840,0,0,2,3,3,0
59913,7000, 36 months,7.62%,A,Dept. of Correction,10+ years,MORTGAGE,48000,Not Verified,Fully Paid,debt_consolidation,983xx,WA,13.4,1,0,0,0,5620,0,0,1,2,2,0
59914,6000, 36 months,14.33%,C,Rode Brothers Flooring,10+ years,RENT,30000,Not Verified,Fully Paid,debt_consolidation,900xx,CA,9.84,0,1,1,0,1640,0,0,0,3,3,1
59915,7200, 36 months,11.55%,B,Bank of America,10+ years,RENT,36129,Not Verified,Fully Paid,debt_consolidation,274xx,NC,23.38,0,3,0,0,2878,0,0,3,5,5,0
59916,16000, 60 months,23.50%,F,Safeway,4 years,RENT,118000,Verified,Charged Off,debt_consolidation,211xx,MD,20.34,0,2,0,0,8537,0,0,0,4,4,0
59917,3000, 36 months,15.88%,C,Sunrise Opportunities,6 years,MORTGAGE,28000,Source Verified,Charged Off,debt_consolidation,331xx,FL,21.9,0,0,0,0,4425,0,0,1,3,3,0
59918,6250, 36 months,18.85%,D,S F Supplies,1 year,RENT,22880,Verified,Fully Paid,credit_card,112xx,NY,12.49,0,2,0,0,1511,0,0,0,5,5,0
59919,20000, 36 months,13.05%,B,Bank of Ann Arbor,1 year,OWN,87500,Verified,Fully Paid,debt_consolidation,480xx,MI,19.63,0,1,0,0,25112,0,0,0,5,7,0
59920,20000, 36 months,13.68%,C,Blackbird Tech,5 years,OWN,150000,Verified,Fully Paid,other,201xx,VA,8.38,0,0,0,0,63719,0,0,0,1,2,0
59921,9000, 36 months,15.22%,C,Caterpillar Inc.,2 years,MORTGAGE,120000,Source Verified,Fully Paid,other,856xx,AZ,17.19,0,1,0,0,59486,0,0,1,2,2,0
59922,9600, 36 months,14.33%,C,NYS.Department of Corrections  ,7 years,OWN,65046,Not Verified,Fully Paid,debt_consolidation,103xx,NY,23.23,3,0,0,0,7449,0,0,1,2,3,0
59923,4200, 36 months,7.62%,A,Syngenta,10+ years,MORTGAGE,110000,Verified,Fully Paid,credit_card,988xx,WA,15.13,0,0,0,0,56394,0,0,0,4,5,0
59924,15000, 60 months,15.22%,C,VA Medical Healtcare Center,10+ years,RENT,39000,Verified,Fully Paid,debt_consolidation,334xx,FL,12.07,0,1,0,0,653,0,0,1,4,6,0
59925,25000, 60 months,11.55%,B,US Military,10+ years,OWN,102300,Verified,Fully Paid,debt_consolidation,283xx,NC,12.36,1,0,0,0,24382,0,0,0,2,7,0
59926,5000, 36 months,18.25%,D,Tquila,3 years,RENT,105000,Source Verified,Fully Paid,wedding,606xx,IL,3.31,0,0,0,0,7720,0,0,1,1,1,0
59927,16000, 36 months,12.35%,B,Adesa Shreveport,10+ years,MORTGAGE,50000,Not Verified,Fully Paid,credit_card,710xx,LA,18.65,0,1,0,0,6911,0,0,0,6,6,0
59928,9000, 36 months,8.90%,A,Disney,4 years,RENT,90000,Verified,Fully Paid,credit_card,915xx,CA,6.4,0,0,0,0,2725,0,0,0,4,6,0
59929,9750, 36 months,12.35%,B,ESCO Corporation,2 years,RENT,40000,Not Verified,Fully Paid,debt_consolidation,972xx,OR,5.16,0,0,0,0,1962,0,0,0,2,2,0
59930,10000, 60 months,20.80%,E,Mastec ,3 years,MORTGAGE,38000,Verified,Fully Paid,credit_card,300xx,GA,14.72,3,1,0,0,15591,0,0,1,5,5,0
59931,13000, 60 months,25.83%,G,State of Colorado,10+ years,MORTGAGE,50000,Verified,Fully Paid,debt_consolidation,801xx,CO,11.59,0,2,0,0,1008,0,0,0,6,6,0
59932,3600, 36 months,18.25%,D,Blue Cross and Blue Shield of Florida,10+ years,OWN,65000,Verified,Charged Off,debt_consolidation,322xx,FL,23.43,0,0,0,0,31275,0,0,0,2,2,0
59933,25000, 60 months,18.25%,D,Hormel Foods,3 years,MORTGAGE,61880,Verified,Fully Paid,credit_card,559xx,MN,32.29,0,0,0,0,14382,0,0,0,3,3,0
59934,2000, 36 months,13.05%,B,xerox,8 years,RENT,42180,Verified,Fully Paid,debt_consolidation,103xx,NY,1.14,0,0,1,0,168,0,0,0,0,0,0
59935,24575, 60 months,15.22%,C,White Plains Hospital,8 years,MORTGAGE,97500,Verified,Fully Paid,credit_card,109xx,NY,29.26,0,1,0,0,28336,0,0,0,7,8,0
59936,17000, 60 months,14.33%,C,WolstenHolme,3 years,OWN,70000,Verified,Fully Paid,debt_consolidation,189xx,PA,16.18,0,2,0,0,12831,0,0,1,7,7,0
59937,20500, 60 months,17.56%,D,Walmart,10+ years,MORTGAGE,165000,Verified,Charged Off,debt_consolidation,082xx,NJ,12.25,0,6,0,0,25613,0,0,1,5,5,0
59938,17325, 60 months,17.56%,D,Chinchiolo Stemilt California,10+ years,MORTGAGE,50000,Verified,Fully Paid,other,952xx,CA,19.41,0,0,0,0,35516,0,0,0,4,5,0
59939,15000, 36 months,12.35%,B,Healthright360,4 years,RENT,52000,Not Verified,Fully Paid,credit_card,941xx,CA,16.52,0,0,0,0,2576,0,0,0,8,9,0
59940,18000, 60 months,16.78%,C,Dropbox,< 1 year,RENT,85000,Verified,Fully Paid,debt_consolidation,951xx,CA,8.23,0,0,0,0,2956,0,0,0,3,4,0
59941,12000, 36 months,10.64%,B,Los Angeles Unified School District,10+ years,MORTGAGE,70000,Not Verified,Fully Paid,credit_card,906xx,CA,16.34,0,0,0,0,18722,0,0,0,5,6,0
59942,15000, 36 months,12.35%,B,New York Presbyterian hospital,1 year,RENT,38000,Not Verified,Fully Paid,credit_card,100xx,NY,8.65,0,0,0,0,3351,0,0,0,4,4,0
59943,2000, 36 months,23.50%,F,US Army,10+ years,RENT,67000,Source Verified,Charged Off,other,921xx,CA,7.63,0,0,0,0,2563,0,0,0,4,4,0
59944,24250, 60 months,19.52%,D,dignityhealth care ,10+ years,RENT,55000,Verified,Fully Paid,debt_consolidation,852xx,AZ,24.04,1,1,0,0,2482,0,0,0,4,5,0
59945,10000, 36 months,13.05%,B,TERRIBLE HERBST,4 years,RENT,29000,Not Verified,Fully Paid,credit_card,891xx,NV,11.26,0,0,0,0,2317,0,0,0,2,3,0
59946,8000, 36 months,13.05%,B,CalPERS,< 1 year,MORTGAGE,55000,Not Verified,Fully Paid,debt_consolidation,958xx,CA,4.76,0,0,0,0,1945,0,0,0,2,2,0
59947,15000, 36 months,6.03%,A,Enterprise City Schools/Troy State ,10+ years,MORTGAGE,62000,Source Verified,Fully Paid,home_improvement,363xx,AL,8.24,0,0,0,0,13430,0,0,0,2,5,0
59948,8000, 36 months,15.88%,C,Gibson Pro Audio Corp.,6 years,RENT,76650,Verified,Charged Off,debt_consolidation,914xx,CA,31.2,0,0,0,0,6577,0,0,0,1,1,0
59949,2500, 60 months,24.89%,F,Klockner Pentaplast,2 years,MORTGAGE,44000,Verified,Fully Paid,medical,243xx,VA,20.92,1,3,0,0,49472,0,0,0,1,1,0
59950,18000, 36 months,6.03%,A,University of West Florida,9 years,MORTGAGE,118000,Source Verified,Fully Paid,debt_consolidation,325xx,FL,6.02,0,0,0,0,19622,0,0,0,4,8,0
59951,16000, 36 months,6.62%,A,RF Stearns,2 years,MORTGAGE,145000,Not Verified,Fully Paid,home_improvement,970xx,OR,6.7,0,1,0,0,80007,0,0,0,3,4,0
59952,15000, 36 months,10.64%,B,Orlando Health,7 years,MORTGAGE,38000,Not Verified,Fully Paid,debt_consolidation,327xx,FL,3.94,0,2,0,0,508,0,0,0,1,6,0
59953,4000, 36 months,18.85%,D,barnes groups,4 years,MORTGAGE,100000,Verified,Charged Off,other,060xx,CT,21.8,0,2,0,0,22722,0,0,0,5,6,0
59954,35000, 36 months,15.22%,C,Engineering Solutions & Products LLC,6 years,MORTGAGE,105000,Verified,Fully Paid,debt_consolidation,087xx,NJ,21.71,0,1,0,0,32797,0,0,0,4,4,0
59955,19075, 60 months,12.35%,B,,n/a,MORTGAGE,43200,Verified,Charged Off,debt_consolidation,611xx,IL,13.67,0,0,1,0,14041,0,0,0,5,5,1
59956,18225, 36 months,18.85%,D,UNIVERSITY OF WASHINGTON MEDICAL CENTER,3 years,RENT,46300,Not Verified,Fully Paid,other,981xx,WA,20.79,2,0,0,0,2563,0,0,1,2,3,0
59957,27575, 60 months,16.78%,C,Dignity Health Care,1 year,MORTGAGE,100000,Verified,Fully Paid,debt_consolidation,934xx,CA,13.32,1,0,0,0,58805,0,0,0,4,5,0
59958,18000, 60 months,14.33%,C,Aesculap,9 years,MORTGAGE,66900,Verified,Charged Off,debt_consolidation,633xx,MO,18.13,0,0,1,0,20226,0,0,0,4,4,1
59959,18250, 36 months,20.31%,D,Shimento,2 years,RENT,100000,Not Verified,Fully Paid,other,945xx,CA,8.52,0,1,0,0,4279,0,0,0,5,6,0
59960,16100, 60 months,20.80%,E,Capital Stainless,2 years,RENT,36000,Verified,Fully Paid,debt_consolidation,852xx,AZ,21.1,0,2,0,0,20537,0,0,0,1,2,0
59961,10000, 60 months,14.33%,C,One Roof Energy,< 1 year,MORTGAGE,100000,Source Verified,Fully Paid,credit_card,913xx,CA,5.44,1,1,1,0,29426,0,0,1,2,2,1
59962,10000, 36 months,7.90%,A,United Airlines,10+ years,MORTGAGE,50327.88,Verified,Fully Paid,debt_consolidation,773xx,TX,12.9,0,0,1,0,19433,0,0,1,3,3,1
59963,24000, 60 months,17.56%,D,Rehab Select,10+ years,MORTGAGE,56160,Verified,Fully Paid,debt_consolidation,351xx,AL,16.75,0,1,0,0,3011,0,0,0,4,4,0
59964,7000, 36 months,7.62%,A,PCV Murcor,< 1 year,MORTGAGE,85000,Not Verified,Fully Paid,debt_consolidation,750xx,TX,11.72,0,0,0,0,25896,0,0,0,2,7,0
59965,18825, 36 months,11.55%,B,Hamilton county sheriff's office,9 years,OWN,42000,Verified,Fully Paid,debt_consolidation,452xx,OH,21.77,0,1,0,0,2756,0,0,0,2,4,0
59966,8000, 36 months,21.15%,E,MV Transportation,10+ years,OWN,65000,Verified,Charged Off,medical,902xx,CA,34.19,0,2,0,0,4588,0,0,1,3,5,0
59967,12000, 36 months,13.68%,C,Northrop Grumman,4 years,MORTGAGE,62000,Not Verified,Fully Paid,debt_consolidation,900xx,CA,4.84,1,1,0,0,1468,0,0,1,1,1,0
59968,20000, 36 months,7.90%,A,"UC Davis, KAC",2 years,RENT,60000,Verified,Fully Paid,debt_consolidation,937xx,CA,14.38,0,0,0,0,4132,0,0,0,1,2,0
59969,3000, 36 months,15.88%,C,Western Medical Center Santa Ana,10+ years,RENT,76000,Not Verified,Fully Paid,other,927xx,CA,8.19,4,0,0,0,2898,0,0,4,0,2,0
59970,9000, 36 months,10.64%,B,Larchmont Charter,1 year,RENT,47615,Not Verified,Fully Paid,credit_card,900xx,CA,26.16,0,1,0,0,4086,0,0,0,4,5,0
59971,10000, 60 months,11.55%,B,Wells Fargo & Company,7 years,OWN,124000,Verified,Fully Paid,house,545xx,WI,11.41,0,0,0,0,6663,0,0,3,3,3,0
59972,18000, 60 months,14.33%,C,Kaman Industrial Technologies,8 years,RENT,69000,Verified,Fully Paid,debt_consolidation,010xx,MA,11.16,0,0,1,0,1521,0,0,0,6,6,1
59973,15000, 60 months,14.33%,C,Dodd Technologies,9 years,MORTGAGE,74000,Verified,Fully Paid,debt_consolidation,460xx,IN,24.96,0,0,0,0,5888,0,0,0,2,3,0
59974,23000, 60 months,15.22%,C,Tollfreeforwarding.com,1 year,RENT,118000,Verified,Fully Paid,debt_consolidation,902xx,CA,8.38,0,0,0,0,2474,0,0,3,6,7,0
59975,9950, 36 months,13.68%,C,UNITED STATES POSTAL SERVICE,< 1 year,RENT,30000,Verified,Fully Paid,debt_consolidation,220xx,VA,6.64,0,0,0,0,2792,0,0,0,2,4,0
59976,3000, 36 months,16.78%,C,USAA Federal Savings Bank,2 years,RENT,43000,Not Verified,Fully Paid,credit_card,782xx,TX,14.65,1,0,0,0,2793,0,0,0,2,2,0
59977,5000, 36 months,10.64%,B,southwest airlines,10+ years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,335xx,FL,24.69,0,1,0,0,23784,0,0,0,3,3,0
59978,15000, 60 months,15.88%,C,Staples,9 years,MORTGAGE,40000,Verified,Fully Paid,debt_consolidation,890xx,NV,21.81,0,1,0,0,15289,0,0,3,4,4,0
59979,23325, 60 months,15.22%,C,usps,10+ years,MORTGAGE,52872,Verified,Fully Paid,debt_consolidation,919xx,CA,22.55,0,0,0,0,10633,0,0,0,4,4,0
59980,30000, 60 months,16.78%,C,LAC/USC Medical Center,10+ years,MORTGAGE,82600,Verified,Fully Paid,credit_card,907xx,CA,14.95,0,0,0,0,15183,0,0,0,4,5,0
59981,7550, 36 months,16.78%,C,Igenex Laboratories,< 1 year,OWN,32000,Verified,Charged Off,debt_consolidation,945xx,CA,6.83,0,0,0,0,1747,0,0,0,1,1,0
59982,21000, 36 months,14.33%,C,Ernst & Young LLP,4 years,RENT,64000,Verified,Fully Paid,debt_consolidation,111xx,NY,2.64,0,1,0,0,1739,0,0,0,3,5,0
59983,5500, 36 months,11.55%,B,,n/a,RENT,23000,Verified,Fully Paid,debt_consolidation,727xx,AR,21.58,0,1,0,0,1273,0,0,1,4,4,0
59984,16000, 36 months,11.55%,B,"ajisen ramen,and nancy food agency",7 years,RENT,40000,Not Verified,Charged Off,car,917xx,CA,21.48,0,3,0,0,1583,0,0,0,6,6,0
59985,30000, 36 months,18.25%,D,Travelers Oil Company LP,6 years,MORTGAGE,72000,Verified,Fully Paid,debt_consolidation,791xx,TX,19.83,1,1,0,0,9278,0,0,0,4,4,0
59986,8000, 36 months,15.22%,C,Innovation First,4 years,RENT,50000,Not Verified,Fully Paid,credit_card,754xx,TX,19.42,0,3,0,0,6361,0,0,0,5,6,0
59987,16000, 36 months,7.90%,A,CES,10+ years,MORTGAGE,95000,Not Verified,Fully Paid,debt_consolidation,064xx,CT,14.27,0,1,0,0,19297,0,0,0,3,3,0
59988,14000, 36 months,10.64%,B,New York State Corrections,10+ years,RENT,97000,Source Verified,Fully Paid,debt_consolidation,125xx,NY,13.62,0,0,0,0,5390,0,0,0,6,6,0
59989,24000, 60 months,12.35%,B,City of Oceanside,10+ years,MORTGAGE,80000,Verified,Fully Paid,debt_consolidation,925xx,CA,22.94,0,0,0,0,20845,0,0,0,5,6,0
59990,23325, 36 months,6.00%,C,"County of Riverside, DPSS",1 year,MORTGAGE,52000,Verified,Fully Paid,debt_consolidation,925xx,CA,13.27,1,1,0,0,2871,0,0,1,5,5,0
